planner_item_id	peq_item_id	item_name	material	idfile	color	item_type
3223	12927	Faydark Ringmail Mantle	0	IT63	2647080	10
3225	12928	Faydark Ringmail Skirt	0	IT63	2647080	10
3226	12929	Faydark Ringmail Sleeves	2	IT63	2647080	10
3218	12930	Faydark Ringmail Bracer	2	IT63	2647080	10
3222	12931	Faydark Ringmail Gloves	2	IT63	2647080	10
3224	12932	Faydark Ringmail Pants	2	IT63	2647080	10
3217	12933	Faydark Ringmail Boots	2	IT63	2647080	10
6549	12940	Nostrolo Tambourine	0	IT137	0	255
11055	12941	Spell: Cannibalize II	0	IT63	4278190080	20
9443	12942	Strange Ochre Clay	0	IT63	0	255
4201	12943	Greyish Bone Chips	0	IT63	0	255
10965	12944	Yun Shaman Powder	0	IT63	0	255
2059	12945	Crushed Diamonds	0	IT63	0	255
2567	12946	Dread Diamond	0	IT63	0	255
9176	12947	Spectral Pestle	0	IT63	0	255
6530	12948	Nok Shaman Powder	0	IT63	0	255
7121	12948	Nok Shaman Powder	0	IT63	0	255
2528	12950	Dragon Scales	0	IT63	0	255
2529	12950	Dragon Scales	0	IT63	0	255
2302	12953	Dark Oak Shillelagh	0	IT126	0	4
160	12955	A Tump Stump	0	IT63	0	255
3980	12956	Goblin Plaguebeads	0	IT63	0	10
9449	12957	Strathbone Silk	0	IT63	0	255
6063	12960	Mantrap Root	0	IT63	0	255
1139	12965	Bottle of Swirling Smoke	0	IT63	0	255
7579	12970	Robe of the Whistling Fists	12	IT63	0	10
4237	12972	Guard of Ik	0	IT216	0	255
4259	12976	Gunthak Harpoon	0	IT132	4278190080	2
85	12977	A Canine	0	IT63	0	255
3830	12978	Glaive of Marltek	0	IT89	0	0
4238	12981	Guard of the Marines	0	IT216	0	255
132	12982	A Sarnak War Braid	0	IT61	0	0
8047	12982	A Sarnak War Braid	0	IT61	0	0
3881	12991	Glowing Blade	0	IT63	0	255
8991	12993	Small Sealed Bag	0	IT63	0	255
10288	12994	Veisha Fathomwalker's Head	0	IT63	0	255
111	12995	A Locked Chest	0	IT63	0	255
6914	12996	Phaeril Nightshire's Head	0	IT63	0	255
10287	12997	Veisha's Engagement Ring	0	IT63	4278190080	255
7608	12998	Rolled up Note	0	IT63	0	255
8177	12999	Seahorse Scales	0	IT63	0	255
4299	13000	Hand Drum	0	IT11501	0	255
10716	13001	Wooden Flute	0	IT6	0	255
9943	13002	Torch	0	IT36	0	255
8886	13003	Small Lantern	0	IT48	0	255
5599	13004	Large Lantern	0	IT48	0	255
5176	13005	Iron Ration	0	IT63	0	255
10527	13006	Water Flask	0	IT63	0	255
7308	13007	Ration	0	IT63	0	255
6129	13008	Mead	0	IT63	0	255
532	13009	Bandages	0	IT63	0	255
5913	13010	Lockpicks	0	IT63	0	255
5961	13011	Lute	0	IT11502	0	255
4511	13012	Horn	0	IT15	0	255
6043	13013	Mandolin	0	IT11502	0	255
6375	13014	Muffin	0	IT63	0	255
5888	13015	Loaf of Bread	0	IT63	0	255
5889	13015	Loaf of Bread	0	IT63	0	255
1135	13016	Bottle of Kalish	0	IT63	0	255
6131	13017	Meat Pie	0	IT63	0	255
8504	13018	Short Ale	0	IT63	0	255
3553	13019	Fresh Fish	0	IT63	0	255
3379	13020	Fishcakes	0	IT63	0	255
6460	13021	Neriak Nectar	0	IT63	0	255
7620	13022	Rotgrub Rye	0	IT63	0	255
710	13023	Bixie Berry Buns	0	IT63	0	255
9578	13024	Tagglefoot Tingle Drink	0	IT63	0	255
6845	13025	Patch of Gnoll Fur	0	IT63	0	255
7707	13026	Ruined Blackburrow Gnoll Pelt	0	IT63	0	255
808	13027	Blackburrow Gnoll Pelt	0	IT63	0	255
809	13028	Blackburrow Gnoll Skin	0	IT63	0	255
7390	13030	Red Wine	0	IT63	0	255
10618	13031	White Wine	0	IT63	0	255
8505	13032	Short Beer	0	IT63	0	255
4499	13033	Honey Mead	0	IT63	0	255
1210	13034	Brandy	0	IT63	0	255
2850	13035	Elven Wine	0	IT63	0	255
2651	13036	Dwarven Ale	0	IT63	0	255
3948	13037	Gnomish Spirits	0	IT63	0	255
6654	13038	Ogre Swill	0	IT63	0	255
237	13039	Ale	0	IT63	0	255
3375	13040	Fish Wine	0	IT63	0	255
9225	13041	Spider Silk	0	IT63	0	255
7038	13044	Pod of Water	0	IT63	0	255
686	13045	Berries	0	IT63	0	255
3620	13046	Fruit	0	IT63	0	255
7613	13047	Roots	0	IT63	0	255
7264	13048	Rabbit Meat	0	IT63	0	255
3768	13050	Giant Rat Ear	0	IT63	0	255
4265	13052	Gypsy Wine	0	IT63	0	255
1215	13053	Brass Ring	0	IT63	0	255
3769	13054	Giant Rat Pelt	0	IT63	0	255
3771	13055	Giant Rat Whiskers	0	IT63	0	255
5703	13057	Large Snake Rattle	0	IT63	0	255
3795	13058	Giant Snake Rattle	0	IT63	0	255
5704	13060	Large Snake Skin	0	IT63	0	255
3750	13061	Giant Bat Fur	0	IT63	0	255
3751	13062	Giant Bat Wing	0	IT63	0	255
6941	13063	A Piece of Parchment	0	IT63	0	255
6942	13064	A Piece of Rat Fur	0	IT63	0	255
7297	13065	Rat Foot	0	IT63	0	255
9067	13067	Snake Fang	0	IT63	0	255
605	13068	Bat Wing	0	IT63	0	255
603	13069	Bat Fur	0	IT63	0	255
9071	13070	Snake Scales	0	IT63	0	255
7305	13071	Rat Whiskers	0	IT63	0	255
7296	13072	Rat Ears	0	IT63	0	255
10981	13074	Zombie Skin	0	IT63	0	255
4433	13075	Shark Skin	0	IT63	0	255
8374	13075	Shark Skin	0	IT63	0	255
3374	13076	Fish Scales	0	IT63	0	255
6240	13077	Minotaur Horn	0	IT15	0	255
9487	13078	Summoned: Black Bread	0	IT63	0	255
9496	13079	Summoned: Globe of Water	0	IT63	0	255
9486	13081	Summoned: Bandages	0	IT63	0	255
6260	13082	Mistletoe	0	IT63	0	255
6382	13084	Mullet	0	IT63	0	255
1672	13085	Chunk of Meat	0	IT63	0	255
1138	13087	Bottle of Milk	0	IT63	0	255
9065	13088	Snake Egg	0	IT63	0	255
2179	13089	Cup of Flour	0	IT63	0	255
1773	13090	Clump of Dough	0	IT63	0	255
9229	13099	Spiderling Silk	0	IT63	0	255
3383	13100	Fishing Pole	0	IT38	0	255
3381	13101	Fishing Bait	0	IT63	0	255
1529	13102	Catch-A-Lot Bait	0	IT63	0	255
3382	13106	Fishing Grubs	0	IT63	0	255
726	13107	Black Burrow Stout	0	IT63	0	255
9677	13108	Tearon's Bracer	3	IT63	0	255
7672	13109	Royal Amulet of Thex	0	IT63	0	255
1019	13110	Bloody Shank	0	IT5	0	2
10654	13116	Winds of Karana sheet 1	0	IT63	0	255
10655	13116	Winds of Karana sheet 1	0	IT63	0	255
3054	13118	Erud's Tonic	0	IT63	0	255
2649	13120	Dwarf Pickles	0	IT63	0	255
5133	13121	Innoruuk's Kiss of Death	0	IT63	0	255
5449	13123	Label of Erud's Tonic	0	IT63	4278190080	255
1674	13124	Chunk of Ogre Flesh	0	IT63	0	255
10276	13126	Vasty Deep Ale	0	IT63	0	255
10277	13126	Vasty Deep Ale	0	IT63	0	255
1083	13127	Bones	0	IT63	0	255
4546	13129	Hurrieta's Tunic	0	IT63	0	255
1956	13132	Cracked Giant Scarab Carapace	0	IT63	0	255
7190	13133	Pristine Giant Scarab Carapace	0	IT63	0	255
4545	13134	Hurrieta's Bloody Dress	0	IT63	0	255
8695	13135	A Size 4 Sprocket	0	IT63	0	255
8697	13136	A Size 5 Sprocket	0	IT63	0	255
8699	13137	A Size 6 Sprocket	0	IT63	0	255
8694	13138	A Size 4 Gizmo	0	IT63	0	255
8696	13139	A Size 5 Gizmo	0	IT63	0	255
8698	13140	A Size 6 Gizmo	0	IT63	0	255
10521	13141	Wasp Wing	0	IT63	0	255
6962	13142	Pixie Wing	0	IT63	0	255
3197	13143	Faerie Wing	0	IT63	0	255
7673	13145	Royal Jelly	0	IT63	0	255
3250	13150	Fetid Skin	0	IT63	0	255
2848	13155	Elven Trail Mix	0	IT63	0	255
7362	13158	Rebby's Rat Whiskers	0	IT63	0	255
1284	13159	Broken Heirloom Necklace	0	IT63	0	255
457	13160	Aviak Feathers	0	IT63	0	255
3906	13161	Gnawfang's Pelt	0	IT63	0	255
3907	13162	Gnawfang's Tooth	0	IT63	0	255
398	13163	Armadillo Hide	0	IT63	0	255
596	13164	Basilisk Egg	0	IT63	0	255
4355	13165	Head of Ghanex Drah	0	IT63	0	255
2277	13166	Dareb's Skull	0	IT63	0	255
4361	13167	Head of Shen	0	IT63	0	255
8716	13168	Skull of Jhen`Tra	0	IT67	0	255
2251	13169	Dagger of Marnek	0	IT5	0	2
3352	13170	Firepride's Tax Payment	0	IT63	0	255
8214	13171	Sedder's Tax Payment	0	IT63	0	255
3675	13172	Galliway's Tax Payment	0	IT63	0	255
9598	13173	Tallaherd's Tax Payment	0	IT63	0	255
8057	13174	Sayer's Tax Payment	0	IT63	0	255
8218	13175	Semhart's Tax Payment	0	IT63	0	255
4544	13176	Huntlan's Tax Payment	0	IT63	0	255
7604	13177	Rohand's Tax Payment	0	IT63	0	255
7282	13178	Ranamer's Tax Payment	0	IT63	0	255
9637	13179	Tassen's Tax Payment	0	IT63	0	255
3161	13180	Eye of Shadow	0	IT63	0	255
530	13184	Band of Tunare	0	IT63	0	10
7503	13185	Ring of Pine	0	IT63	0	10
3573	13186	Froglok Tadpole Eye	0	IT63	0	255
3574	13187	Froglok Tadpole Flesh	0	IT63	0	255
4063	13188	Golden Locket	0	IT63	0	255
10172	13191	Uncooked Rat Ear Pie	0	IT63	0	255
7293	13192	Rat Ear Pie	0	IT63	0	255
497	13194	Baking Spirits	0	IT63	0	255
8578	13195	Silver Cylinder	0	IT63	0	255
8133	13198	Scrap Metal	0	IT63	0	255
800	13218	Blackbox Fragment	0	IT63	0	255
1357	13219	Bull Smasher	0	IT14	0	3
5157	13220	Iony's Absorber	0	IT72	0	255
7894	13226	Runner Pouch	0	IT63	0	255
738	13227	Black Heart	0	IT63	0	255
9387	13229	Steel Warrior Bracer	1	IT63	0	10
5240	13230	Jaggedpine Crook	0	IT8	0	3
1141	13231	Bottom of Broken Staff	0	IT8	0	255
9936	13232	Top of Broken Staff	0	IT8	0	255
4305	13234	Hand of Shadow	0	IT63	0	255
10488	13236	Wand of the Burning Dead	0	IT72	4278190080	255
842	13237	Blackened Wand	0	IT46	0	255
840	13238	Blackened Sapphire	0	IT72	0	255
165	13239	A Werebat Wing	0	IT63	0	255
3336	13250	Fire Beetle Leg	0	IT63	0	255
3755	13251	Giant Fire Beetle Eye	0	IT63	0	255
3756	13252	Giant Fire Beetle Leg	0	IT63	0	255
9227	13253	Spiderling Eye	0	IT63	0	255
9228	13254	Spiderling Legs	0	IT63	0	255
3790	13255	Giant Scarab Eye	0	IT63	0	255
3791	13256	Giant Scarab Legs	0	IT63	0	255
3799	13257	Giant Wasp Eye	0	IT63	0	255
3802	13259	Giant Wasp Wing	0	IT63	0	255
3801	13260	Giant Wasp Venom Sac	0	IT63	0	255
3789	13262	Giant Scarab Egg Sack	0	IT63	0	255
5107	13270	Infected Rat Livers	0	IT63	0	255
224	13271	Air Tight Box	0	IT63	0	255
1397	13278	Butcher Knife	0	IT5	0	2
1163	13280	Bracelet of Beetlekind	1	IT63	0	10
8567	13281	Silver Bracelet	1	IT63	0	10
6729	13287	Order of Thunder	0	IT63	0	10
6730	13287	Order of Thunder	0	IT63	0	10
7138	13296	Prayer Beads	0	IT63	0	255
528	13297	Band of Rodcet Nife	0	IT63	0	255
7247	13298	Putrid Bear Hide	0	IT63	0	255
6713	13300	Orb of Slime	0	IT72	0	255
7304	13301	Rat Shaped Ring	0	IT63	0	255
6333	13302	Monogrammed cloth	0	IT63	0	255
4235	13303	Guard Bracelet	2	IT63	0	10
6138	13305	Medal of Merit	0	IT63	0	255
9575	13306	T.O.L. 2020	0	IT63	0	255
3912	13309	Gnoll Head	0	IT63	0	255
1955	13310	A Cracked Flute	0	IT63	0	255
5151	13311	Intestine Necklace	0	IT63	0	255
991	13314	Bloodforge Hammer	0	IT24	0	4
6616	13316	Ogre Head	0	IT63	0	255
2053	13318	Crushbone Belt	0	IT63	0	10
2054	13319	Crushbone Shoulderpads	0	IT63	0	10
3162	13321	Eye of Stormhammer	0	IT63	4278190080	255
2872	13322	Emerald Shard	0	IT63	0	255
2380	13325	Decaying Heart	0	IT63	0	255
7544	13334	Rivervale Trout	0	IT63	0	255
6954	13336	Pirate's Earring	0	IT63	0	255
1194	13337	Bracers of Erollisi	1	IT63	0	10
7239	13338	Purity Belt	0	IT63	0	10
456	13339	Aviak Feather	0	IT63	0	255
1892	13342	Conch Shell	0	IT63	0	255
3196	13345	Faerie Princess Wing	0	IT63	0	255
2607	13347	Dull Pearl Necklace	0	IT63	0	255
162	13351	A Very Large Pelt	0	IT63	0	255
10411	13351	A Very Large Pelt	0	IT63	0	255
8549	13352	Silk Evening Tunic	0	IT63	0	10
9801	13353	Thex Dagger	0	IT5	0	2
5882	13354	Lizard Tail	0	IT63	0	255
90	13355	A Crude Stein	0	IT56	0	255
6612	13356	Ogre Arm	0	IT63	0	255
89	13357	A Cracked Stein	0	IT63	0	255
3697	13359	Gatorsmash Maul	0	IT49	0	4
7622	13360	Rotted Illegible Scroll	0	IT63	0	255
118	13361	A Noble's Crest	0	IT63	0	255
4534	13364	Human Flesh	0	IT63	0	255
4443	13365	High Elf Flesh	0	IT63	0	255
6395	13367	Mystic Doll	0	IT67	0	255
4269	13368	HEHE Meat	0	IT63	0	255
3557	13369	Frog Eye Necklace	0	IT63	0	255
4508	13371	Hopper Spear	0	IT10613	4278190080	2
3564	13372	Froglok Eye	0	IT63	0	255
3567	13373	Froglok Leg	0	IT63	0	255
3569	13374	Froglok Poison Gland	0	IT63	0	255
581	13379	Barkeep Compendium	0	IT63	0	255
3403	13381	Flaming Clurg	0	IT63	0	255
3404	13382	Flaming Pungla	0	IT63	0	255
5396	13383	Koalindl Fish	0	IT63	0	255
7149	13384	Preserved Leg	0	IT63	0	255
6641	13385	Ogre Meat Cleaver	0	IT9	0	0
6615	13386	Ogre Butcher Gloves	1	IT63	0	10
9757	13387	Tergon's Spellbook	0	IT63	0	255
9733	13388	Teir`Dal Head	0	IT63	0	255
1155	13389	Box of Beetle Eyes	0	IT63	0	255
9802	13390	Thex Mallet	0	IT14	0	3
6020	13391	Mallet Hilt	0	IT63	0	255
6019	13392	Mallet Head	0	IT63	0	255
7516	13393	Ring of the Dead	0	IT63	4278190080	255
648	13395	Beetle Eye Chest	0	IT63	4278190080	255
782	13400	Black Tome with Silver Runes	0	IT27	0	255
6040	13401	Manastone	0	IT72	0	255
4092	13402	Gorgon Feather Quill	0	IT63	0	255
10705	13403	Wolf Meat	0	IT63	0	255
629	13404	Bear Meat	0	IT63	0	255
5863	13405	Lion Meat	0	IT63	0	255
3692	13406	Gator Meat	0	IT63	0	255
6029	13407	Mammoth Meat	0	IT63	0	255
7301	13408	Rat Meat	0	IT63	0	255
3568	13409	Froglok Meat	0	IT63	0	255
5881	13410	Lizard Meat	0	IT63	0	255
9069	13412	Snake Meat	0	IT63	0	255
10037	13413	Troll Parts	0	IT63	0	255
2648	13414	Dwarf Meat	0	IT63	0	255
4444	13415	High Elf Parts	0	IT63	0	255
4281	13416	Halfling Parts	0	IT63	0	255
9224	13417	Spider Legs	0	IT63	0	255
3924	13418	Gnome Meat	0	IT63	0	255
10283	13419	Vegetables	0	IT63	0	255
8371	13420	Shark Meat	0	IT63	0	255
10711	13421	Wood Elf Parts	0	IT63	0	255
2286	13422	Dark Elf Parts	0	IT63	0	255
5401	13424	Kobold Hide	0	IT63	0	255
9216	13425	Spices	0	IT63	0	255
3688	13426	Garnish	0	IT63	0	255
5294	13427	Jug of Sauces	0	IT63	0	255
10446	13428	Vinegar	0	IT63	0	255
3597	13429	Frosting	0	IT63	0	255
8704	13430	Skewers	0	IT63	0	255
9056	13431	Smoker	0	IT63	0	255
7068	13432	Pot	0	IT63	0	255
558	13433	Barbarian Shaped Cookie Cutter	0	IT63	0	255
3927	13434	Gnome Shaped Cookie Cutter	0	IT63	0	255
10039	13435	Troll Shaped Cookie Cutter	0	IT63	0	255
331	13436	Animal Shaped Cookie Cutter	0	IT63	0	255
6376	13437	Muffin Tin	0	IT63	0	255
6938	13438	Pie Tin	0	IT63	0	255
1446	13439	Cake Round	0	IT63	0	255
1220	13440	Bread Tin	0	IT63	0	255
10707	13441	Wolf Steaks	0	IT63	0	255
634	13442	Bear Steaks	0	IT63	0	255
5865	13443	Lion Steaks	0	IT63	0	255
3694	13444	Gator Steaks	0	IT63	0	255
6032	13445	Mammoth Steaks	0	IT63	0	255
645	13446	Beer Braised Wolf	0	IT63	0	255
640	13447	Beer Braised Bear	0	IT63	0	255
643	13448	Beer Braised Mammoth	0	IT63	0	255
644	13449	Beer Braised Rat	0	IT63	0	255
641	13450	Beer Braised Gator	0	IT63	0	255
642	13451	Beer Braised Lion	0	IT63	0	255
6928	13452	Pickled Froglok	0	IT63	0	255
6931	13453	Pickled Lizard	0	IT63	0	255
6930	13454	Pickled Gator	0	IT63	0	255
6924	13455	Pickled Bixie	0	IT63	0	255
6933	13456	Pickled Troll	0	IT63	0	255
8370	13457	Shark Fillet	0	IT63	0	255
8376	13457	Shark Fillet	0	IT63	0	255
2645	13458	Dwarf Chops	0	IT63	0	255
841	13459	Blackened Teir'Dal	0	IT63	0	255
2849	13460	Elven Veal	0	IT63	0	255
4514	13461	Hot-N-Spicy Toelings	0	IT63	0	255
618	13462	Batwing Crunchies	0	IT63	0	255
10723	13463	Wooly Spider Crunchies	0	IT63	0	255
10727	13463	Wooly Spider Crunchies	0	IT63	0	255
712	13464	Bixie Crunchies	0	IT63	0	255
5879	13465	Lizard-on-a-Stick	0	IT63	0	255
3923	13466	Gnome Kabobs	0	IT63	0	255
7300	13467	Rat Kabobs	0	IT63	0	255
3366	13468	Fish Fillets	0	IT63	0	255
9055	13469	Smoked Wood Elf	0	IT63	0	255
9054	13470	Smoked Shark	0	IT63	0	255
10706	13471	Wolf Sandwich	0	IT63	0	255
632	13472	Bear Sandwich	0	IT63	0	255
6031	13473	Mammoth Sandwich	0	IT63	0	255
7303	13474	Rat Sandwich	0	IT63	0	255
3373	13475	Fish Rolls	0	IT63	0	255
3693	13476	Gator Rolls	0	IT63	0	255
8373	13477	Shark Rolls	0	IT63	0	255
7294	13478	Rat Ear Sandwich	0	IT63	0	255
3370	13479	Fish Head Soup	0	IT63	0	255
10282	13480	Vegetable Soup	0	IT63	0	255
1904	13482	Cookies	0	IT63	0	255
557	13483	Barbarian Shaped Cookie	0	IT63	0	255
3926	13484	Gnome Shaped Cookie	0	IT63	0	255
10038	13485	Troll Shaped Cookie	0	IT63	0	255
330	13486	Animal Shaped Cookie	0	IT63	0	255
2178	13488	Cup Cakes	0	IT63	0	255
649	13490	Beetle Eye Pie	0	IT63	0	255
10280	13491	Vegetable Pie	0	IT63	0	255
7295	13492	Rat Ear Turnovers	0	IT63	0	255
687	13493	Berry Pie	0	IT63	0	255
3621	13494	Fruit Pie	0	IT63	0	255
7120	13495	Pound Cake	0	IT63	0	255
4515	13496	Hot Cross Buns	0	IT63	0	255
1452	13497	Candied Spider	0	IT63	0	255
2752	13498	Edible Goo	0	IT63	0	255
714	13499	Bixie Parts	0	IT63	0	255
3914	13500	Gnoll Hide Tome	0	IT27	0	255
2469	13504	Dirty Training Tunic*	0	IT63	0	10
6678	13505	Old Gray Tunic*	0	IT63	0	10
3180	13506	Faded Tunic*	0	IT63	0	10
9953	13507	Torn Cloth Tunic*	4	IT63	0	10
1035	13508	Blue Training Robe*	16	IT63	4600530	10
6370	13509	Mud Stained Tunic*	0	IT63	0	10
2580	13510	Dried Grass Tunic*	0	IT63	0	10
2643	13514	Dusty Tunic*	0	IT63	0	10
2461	13515	Dirt Stained Tunic*	0	IT63	0	10
7728	13516	Ruined Miner's Tunic*	0	IT63	0	10
2464	13522	Dirty Gold Felt Robe*	16	IT63	16768080	10
6369	13525	Mud Stained Skin Tunic*	0	IT63	0	10
2466	13526	Dirty Patched Fur Tunic*	0	IT63	0	10
4175	13527	Green Stained Skin Tunic*	0	IT63	0	10
6367	13528	Mud Covered Tunic	0	IT63	0	10
6679	13533	Old Green Tunic*	0	IT63	0	10
3176	13534	Faded Brown Tunic*	0	IT63	0	10
6684	13535	Old Worn Gray Tunic*	0	IT63	0	10
2465	13536	Dirty Green Tunic*	0	IT63	0	10
4178	13537	Green and Tan Tunic*	0	IT63	0	10
5297	13541	Jumjum Sack Tunic	0	IT63	0	10
3175	13542	Faded Blue Robe*	16	IT63	4600530	10
6680	13549	Old Patched Robe*	16	IT63	16768080	10
6682	13550	Old Used Robe*	16	IT63	7864340	10
2460	13551	Dirt Soiled Robe*	16	IT63	6574120	10
2322	13552	Dark Stained Purple Robe*	16	IT63	3937340	10
10623	13556	White and Blue Tunic*	0	IT63	0	10
6683	13560	Old Violet Robe*	16	IT63	7536730	10
9952	13570	Torn Brown Shirt*	4	IT63	0	10
1872	13571	Colorfully Patched Tunic*	0	IT63	0	10
9355	13584	Stained Red Robe*	16	IT63	8519730	10
2021	13585	Crimson Training Tunic*	0	IT63	0	10
2022	13585	Crimson Training Tunic*	0	IT63	0	10
783	13586	Black Training Tunic*	0	IT63	0	10
2323	13587	Dark Stained Training Robe*	16	IT63	4602950	10
2324	13587	Dark Stained Training Robe*	16	IT63	4602950	10
3178	13590	Faded Gold Training Tunic*	0	IT63	0	10
10218	13591	Used Gold Training Tunic*	0	IT63	0	10
9972	13593	Torn Training Robe*	16	IT63	1989180	10
9354	13595	Stained Purple Robe*	16	IT63	3937340	10
2468	13596	Dirty Purple Robe*	16	IT63	3937340	10
2303	13597	Dark Purple Robe*	16	IT63	3937340	10
7746	13598	Ruined Training Tunic*	0	IT63	0	10
619	13599	Batwing Pie	0	IT63	0	255
7243	13615	Purple Sr Apprentice Robe*	16	IT63	2621480	10
10448	13621	Violet Jr Apprentice Robe*	16	IT63	8192080	10
10449	13625	Violet Sr Apprentice Robe*	16	IT63	8847430	10
4128	13652	Gray Sr Apprentice Robe*	16	IT63	1971230	10
2288	13676	Dark Gold Sr Apprentice Robe*	16	IT63	3287040	10
1029	13681	Blue Jr Apprentice Robe*	16	IT63	5587435	10
1034	13682	Blue Sr Apprentice Robe*	16	IT63	6245375	10
2019	13692	Crimson Sr Apprentice Robe*	16	IT63	10490920	10
8219	13696	Senior Apprentice Robe*	16	IT63	3942420	10
9337	13697	Staff of the Abattoir Initiate	0	IT8	0	4
10715	13702	Wooden Fishing Tackle	0	IT63	0	255
495	13703	Bag of Troll Guts	0	IT63	0	255
93	13712	A Doll	0	IT63	0	255
9022	13713	A Small Tattered Dress	0	IT63	0	255
10558	13714	Werewolf Pelt	0	IT63	0	255
10557	13715	Werewolf Claws	0	IT63	0	255
5332	13716	Kerran Doll	0	IT63	0	255
7299	13717	Rat Head	0	IT63	0	255
9969	13718	Torn Parchment	0	IT63	0	255
4215	13719	Grilled Rat Ears	0	IT63	0	255
8418	13720	Shield of Nife	0	IT202	4278190080	255
7249	13722	Putrid Rib Bone	0	IT63	0	255
8720	13723	Skullcap of Rodcet Nife	0	IT63	4278190080	10
7111	13724	Pouch of Evidence	0	IT63	4278190080	255
269	13725	An Alligator Tooth	0	IT63	0	255
6688	13726	One Hand Pick	0	IT59	0	0
6815	13727	Parrying Pick	0	IT59	0	0
6860	13730	Paw of Opolla	0	IT67	0	255
1910	13733	Copper Ring (Ring of Opolla)	0	IT63	0	255
7023	13734	Platinum Ring	0	IT63	0	255
452	13737	Aviak Charm	0	IT63	0	255
2282	13742	Dark Circlet	0	IT63	0	10
3956	13743	Goblin Fire Totem	0	IT67	0	255
3969	13744	Goblin Frost Totem	0	IT67	0	255
10560	13746	Werewolf Talon	0	IT63	0	255
5337	13748	Kerran Toy	0	IT67	0	255
243	13749	Alligator Skin	0	IT63	0	255
5936	13750	Low Quality Bear Skin	0	IT63	0	255
6154	13751	Medium Quality Bear Skin	0	IT63	0	255
4445	13752	High Quality Bear Skin	0	IT63	0	255
5942	13753	Low Quality Wolf Skin	0	IT63	0	255
6165	13754	Medium Quality Wolf Skin	0	IT63	0	255
4460	13755	High Quality Wolf Skin	0	IT63	0	255
9809	13756	Thick Grizzly Bear Skin	0	IT63	0	255
7337	13770	Raw Bamboo	0	IT6	0	255
3453	13771	Flute Mouthpiece	0	IT6	0	255
10181	13772	Unfinished Brass Trumpet	0	IT15	0	255
10073	13773	Trumpet Valves	0	IT15	0	255
4512	13774	Horn Mouthpiece	0	IT15	0	255
10182	13775	Unfinished Lute Body	0	IT11502	0	255
10183	13776	Unfinished Lute Neck	0	IT11502	0	255
3286	13778	Fine Lute Tuners	0	IT11502	0	255
9961	13785	Torn Old Pouch	0	IT63	0	255
5692	13786	Large Ruby	0	IT63	0	255
5693	13786	Large Ruby	0	IT63	0	255
3917	13789	Gnoll Pup Scalp	0	IT63	0	255
5791	13790	Left Goblin Ear	0	IT63	0	255
6724	13791	Orc Scalp	0	IT63	0	255
3918	13792	Gnoll Scalp	0	IT63	0	255
9357	13793	Stald's Badge	0	IT63	0	255
2362	13794	Deathfist Pawn Scalp	0	IT63	0	255
5448	13814	L.S. Pouch	0	IT63	0	255
615	13815	Battle Staff	0	IT8	0	4
6864	13816	Peacekeeper Staff	0	IT8	0	3
1465	13817	Capt. Orlin's Spiced Ale	0	IT63	0	255
10718	13824	Wooden Shards	0	IT63	0	255
7036	13825	Poacher's Head	0	IT63	0	255
4671	13845	Illegible Cantrip	0	IT63	0	255
8101	13847	Scarab Eye	0	IT63	0	255
8102	13848	Scarab Legs	0	IT63	0	255
8100	13849	Scarab Carapace	0	IT63	0	255
3376	13862	Fish in a Jar	0	IT63	4278190080	255
5908	13863	A Locked Book	0	IT27	0	255
10720	13864	Wooden Statue	0	IT46	0	255
8380	13868	Sharkskin Shield	0	IT206	0	255
3554	13871	Fresh Piranha	0	IT63	0	255
7951	13873	Sack of Sharkskins	0	IT63	0	255
478	13874	Baby Shark Remains	0	IT63	0	255
492	13876	Bag of Shark Remains	0	IT63	0	255
6722	13885	Orc Pawn Pick	0	IT59	0	0
3991	13886	Goblin Supply Pouch	0	IT63	0	255
493	13889	Bag of Snake Parts	0	IT63	0	255
10222	13894	Useless Cloth Cap	0	IT63	0	255
487	13898	Bag of Ice Necklaces	0	IT63	0	255
5826	13899	Lianna's Flute	0	IT6	0	255
2736	13904	Ebon Lotus	0	IT63	0	255
5827	13905	Library of Erudin	0	IT63	0	255
1668	13906	Chrono Cyclone	0	IT63	0	255
2446	13907	Diamond Vale	0	IT63	0	255
1396	13908	Busted Prayer Beads	0	IT63	0	255
899	13910	Blessed Oil Flask	0	IT63	0	255
7137	13911	PrayerBeads	0	IT63	0	255
3909	13915	Gnoll Fang	0	IT5	0	255
2363	13917	Deathfist Shoulderpads	0	IT63	0	10
2262	13921	Damaged Militia Helm	3	IT63	0	255
9080	13922	Snapped Pole	0	IT46	0	255
6315	13923	Moggok's Right Eye	0	IT63	0	255
8740	13926	Slashed Militia Tunic	1	IT63	0	255
2236	13927	Cyclops Eye	0	IT63	0	255
6953	13929	Piranha Tooth	0	IT63	0	255
7896	13931	RunnyEye Warbeads	0	IT63	0	255
718	13934	Bixie Wing	0	IT63	0	255
9313	13935	Squad Ring	0	IT63	0	255
9314	13935	Squad Ring	0	IT63	0	255
5781	13941	Leatherfoot Skullcap	1	IT63	0	10
2546	13942	Dragoon Dirk	0	IT50	0	2
3550	13943	Freeport Stout	0	IT63	0	255
4461	13944	Highkeep Flask	0	IT63	0	255
1258	13947	Brilliant Sword of Faith	0	IT2	0	1
3445	13950	Fleshy Orb	0	IT63	0	255
