category	class_name	quest_name	reward_name	reward_icon_id	component_name	component_icon_id	quantity	slot	faction	note	source_url
plane_of_sky	Cleric	Cleric Test of Resolution	Necklace of Resolution	1043	Silvered Spiroc Necklace	1043	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Resolution	Necklace of Resolution	1043	Spiroc Healing Totem	894	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Resolution	Necklace of Resolution	1043	Spiroc Statuette	895	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Skill	Aegis of the Wind	758	Dark Wood	1084	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Skill	Aegis of the Wind	758	Gold Disc	645	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Skill	Aegis of the Wind	758	Small Shield	542	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of The Weak	Truwian Baton	822	Efreeti Standard	578	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of The Weak	Truwian Baton	822	Manna Nectar	1006	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of The Weak	Truwian Baton	822	Mithril Bands	675	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of The Weak	Truwian Baton	822	Shimmering Topaz	954	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Theurgy	Theurgist's Star	578	Djinni Aura	823	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Theurgy	Theurgist's Star	578	Efreeti Mace	578	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Theurgy	Theurgist's Star	578	Glowing Sapphire	963	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Theurgy	Theurgist's Star	578	Saffron Spiroc Feather	1146	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Bear	Nature Walker's Mantle	668	Copper Disc	647	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Bear	Nature Walker's Mantle	668	Mantle of Woven Grass	665	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Bear	Nature Walker's Mantle	668	Nature Walker's Sky Emerald	958	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Eagle	Spiroc Banisher Focus	895	Acidic Venom	1006	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Eagle	Spiroc Banisher Focus	895	Ethereal Ruby	964	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Eagle	Spiroc Banisher Focus	895	Spiroc Elder's Totem	894	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Eagle	Spiroc Banisher Focus	895	White-tipped Spiroc Feather	1146	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Nature	Espri	1169	Efreeti Scimitar	604	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Nature	Espri	1169	Fire Sky Ruby	961	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Nature	Espri	1169	Lush Nectar	1006	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Nature	Espri	1169	Storm Sky Opal	960	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of The Bee	Honeycomb Belt	505	Divine Honeycomb	1069	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of The Bee	Honeycomb Belt	505	Efreeti Statuette	895	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of The Bee	Honeycomb Belt	505	Wilder's Girdle	560	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Tree	Shillelagh	1083	Diaphanous Globe	947	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Tree	Shillelagh	1083	Hardened Clay	1138	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Tree	Shillelagh	1083	Spiroc Battle Staff	1083	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Wolf	Drake-Hide Mask	771	Azure Tessera	734	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Wolf	Drake-Hide Mask	771	Black Face Paint	1006	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Druid	Druid Test of Wolf	Drake-Hide Mask	771	Worn Leather Mask	771	1				https://wiki.project1999.com/Druid_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Deception	Ivory Mask	770	Rugous Globe	947	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Deception	Ivory Mask	770	Silken Mask	677	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Deception	Ivory Mask	770	Sky Pearl	953	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Disillusion	Earring of Displacement	544	Adamantium Earring	534	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Disillusion	Earring of Displacement	544	Black Nebulous Sapphire	963	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Disillusion	Earring of Displacement	544	Harpy Statuette	893	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Illusion	Sphinx Hair Cord	572	Crimson Tessera	734	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Illusion	Sphinx Hair Cord	572	Darkstone Emerald	958	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Illusion	Sphinx Hair Cord	572	Finely Woven Cloth Cord	572	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Incapacitation	Rod of the Protecting Winds	811	Black Sky Diamond	965	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Incapacitation	Rod of the Protecting Winds	811	Efreeti Wind Staff	602	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Incapacitation	Rod of the Protecting Winds	811	Large Sky Sapphire	963	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Incapacitation	Rod of the Protecting Winds	811	Sweet Nectar	1006	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Memorization	Necklace of Whispering Winds	1043	Carmine Spiroc Feather	1146	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Memorization	Necklace of Whispering Winds	1043	Ganoric Poison	1006	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Memorization	Necklace of Whispering Winds	1043	Glowing Necklace	500	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Metamorphism	Wind Walker's Mantle	665	Bluish Stone	953	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Metamorphism	Wind Walker's Mantle	665	Light Cloth Mantle	665	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Enchanter	Enchanter Test of Metamorphism	Wind Walker's Mantle	665	Silver Disc	646	1				https://wiki.project1999.com/Enchanter_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Clarification	Bracelet of Clarification	1040	Crimson Tessera	734	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Clarification	Bracelet of Clarification	1040	Ethereal Sapphire	963	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Clarification	Bracelet of Clarification	1040	Feathered Cape	659	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Displacement	Staff of Elemental Mastery: Air	811	Crown of Elemental Mastery	511	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Displacement	Staff of Elemental Mastery: Air	811	Djinni Stave	601	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Displacement	Staff of Elemental Mastery: Air	811	Large Opal	959	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Displacement	Staff of Elemental Mastery: Air	811	Sweet Nectar	1006	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Empowerment	Mask of Empowerment	771	Ceramic Mask	528	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Empowerment	Mask of Empowerment	771	Gem of Empowerment	1136	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Empowerment	Mask of Empowerment	771	Iron Disc	646	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Gesticulation	Staff of The Magister	811	Efreeti Magi Staff	811	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Gesticulation	Staff of The Magister	811	Hazy Opal	894	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Gesticulation	Staff of The Magister	811	Sphinx Crown	523	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Gesticulation	Staff of The Magister	811	Sweet Nectar	1006	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Interpretation	Duennan Shielding Ring	1052	Blood Sky Amethyst	947	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Interpretation	Duennan Shielding Ring	1052	Carmine Spiroc Feather	1146	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Interpretation	Duennan Shielding Ring	1052	Golden Efreeti Ring	1040	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Shielding	Gold White Pendant	1058	Golden Coffer	609	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Shielding	Gold White Pendant	1058	Hyaline Globe	947	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Shielding	Gold White Pendant	1058	Ivory Pendant	1058	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Summoning	Drake-Hide Amice	668	Finely Woven Cloth Amice	665	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Summoning	Drake-Hide Amice	668	Harpy Statuette	893	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Magician	Magician Test of Summoning	Drake-Hide Amice	668	Large Diamond	966	1				https://wiki.project1999.com/Magician_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Fists	Wu's Fist of Mastery	971	Brass Knuckles	505	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Fists	Wu's Fist of Mastery	971	Ethereal Amethyst	960	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Fists	Wu's Fist of Mastery	971	Nebulous Sapphire	963	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Fists	Wu's Fist of Mastery	971	White Spiroc Feather	1146	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Sight	Ton Po's Eye Patch	595	Cracked Leather Eyepatch	595	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Sight	Ton Po's Eye Patch	595	Gold Disc	645	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Sight	Ton Po's Eye Patch	595	Tiny Ruby	964	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Speed	Sandals of Alacrity	558	Adumbrate Globe	947	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Speed	Sandals of Alacrity	558	Dove Slippers	761	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Speed	Sandals of Alacrity	558	Shimmering Opal	959	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Strength	Back Straps of Mastery	665	Finely Woven Gold Mesh	1062	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Strength	Back Straps of Mastery	665	Silken Strands	853	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Strength	Back Straps of Mastery	665	Verdant Tessera	734	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Tears	Ton Po's Shoulder Wraps	665	Silken Wrap	853	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Tears	Ton Po's Shoulder Wraps	665	Spiroc Statuette	895	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Tears	Ton Po's Shoulder Wraps	665	Spiroc Talon	1067	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Tranquility	Golden Sash of Tranquility	933	Aged Nectar	1006	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Tranquility	Golden Sash of Tranquility	933	Tear of Quellious	966	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Monk	Monk Test of Tranquility	Golden Sash of Tranquility	933	Writ of Quellious	865	1				https://wiki.project1999.com/Monk_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Finger	Band of Wailing Winds	1148	Nebulous Ruby	962	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Finger	Band of Wailing Winds	1148	Ring of Veeshan	765	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Finger	Band of Wailing Winds	1148	White Spiroc Feather	1146	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Flight	Bloody Griffon-Hide Wrist Guard	560	Ebon Shard	967	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Flight	Bloody Griffon-Hide Wrist Guard	560	Griffon's Beak	1098	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Flight	Bloody Griffon-Hide Wrist Guard	560	Verdant Tessera	734	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Hands	Gorgon Head Staff	887	Aged Nectar	1006	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Hands	Gorgon Head Staff	887	Efreeti Great Staff	602	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Hands	Gorgon Head Staff	887	Glowing Black Pearl	767	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Hands	Gorgon Head Staff	887	Gorgon Head	985	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Heart	Sphinx Heart Amulet	1043	Imp Statuette	894	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Heart	Sphinx Heart Amulet	1043	Obsidian Amulet	752	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Heart	Sphinx Heart Amulet	1043	Pulsating Ruby	964	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Mind	Bloodsoaked Raiment	665	Djinni Blood	1006	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Mind	Bloodsoaked Raiment	665	Fine Cloth Raiment	842	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Mind	Bloodsoaked Raiment	665	Rugous Globe	947	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Power	Cloak of Spiroc Feathers	658	Black Silk Cape	842	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Power	Cloak of Spiroc Feathers	658	Silver Disc	646	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Necromancer	Necromancer Test of Power	Cloak of Spiroc Feathers	658	Spiroc Feathers	1146	1				https://wiki.project1999.com/Necromancer_Plane_of_Sky_Tests
plane_of_sky	Paladin	Paladin Test of Compassion	Truvinan	519	Dulcet Nectar	1006	1				https://wiki.project1999.com/Paladin_Plane_of_Sky_Tests
plane_of_sky	Paladin	Paladin Test of Compassion	Truvinan	519	Efreeti Zweihander	519	1				https://wiki.project1999.com/Paladin_Plane_of_Sky_Tests
plane_of_sky	Paladin	Paladin Test of Compassion	Truvinan	519	Golden Hilt	973	1				https://wiki.project1999.com/Paladin_Plane_of_Sky_Tests
plane_of_sky	Paladin	Paladin Test of Compassion	Truvinan	519	Large Sky Diamond	966	1				https://wiki.project1999.com/Paladin_Plane_of_Sky_Tests
plane_of_sky	Paladin	Paladin Test of Love	Thelvorn, Blade of Light	575	Dark Spiroc Feather	1146	1				https://wiki.project1999.com/Paladin_Plane_of_Sky_Tests
plane_of_sky	Paladin	Paladin Test of Love	Thelvorn, Blade of Light	575	Ethereal Topaz	954	1				https://wiki.project1999.com/Paladin_Plane_of_Sky_Tests
plane_of_sky	Paladin	Paladin Test of Love	Thelvorn, Blade of Light	575	Sphinx Claw	801	1				https://wiki.project1999.com/Paladin_Plane_of_Sky_Tests
plane_of_sky	Paladin	Paladin Test of Sacrifice	Aldryn, Blade of the Ocean	890	Bixie Sword Blade	591	1				https://wiki.project1999.com/Paladin_Plane_of_Sky_Tests
plane_of_sky	Paladin	Paladin Test of Sacrifice	Aldryn, Blade of the Ocean	890	Griffon Statuette	894	1				https://wiki.project1999.com/Paladin_Plane_of_Sky_Tests
plane_of_sky	Paladin	Paladin Test of Sacrifice	Aldryn, Blade of the Ocean	890	Spiroc Peace Totem	894	1				https://wiki.project1999.com/Paladin_Plane_of_Sky_Tests
plane_of_sky	Paladin	Paladin Test of Spirit	Girdle of Faith	560	Diaphanous Globe	947	1				https://wiki.project1999.com/Paladin_Plane_of_Sky_Tests
plane_of_sky	Paladin	Paladin Test of Spirit	Girdle of Faith	560	Ivory Sky Diamond	966	1				https://wiki.project1999.com/Paladin_Plane_of_Sky_Tests
plane_of_sky	Paladin	Paladin Test of Spirit	Girdle of Faith	560	Silvery Girdle	563	1				https://wiki.project1999.com/Paladin_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Blade	Arydryidriyorn	575	Bitter Honey	1006	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Blade	Arydryidriyorn	575	Circlet of Brambles	505	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Blade	Arydryidriyorn	575	Efreeti Long Sword	590	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Blade	Arydryidriyorn	575	Emerald Spiroc Feather	1146	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Body	Griffon Talon Necklace	1043	Auburn Tessera	734	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Body	Griffon Talon Necklace	1043	Griffon Talon	1067	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Body	Griffon Talon Necklace	1043	Ysgaril Root	583	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Defense	Dark Cloak of the Sky	659	Fine Velvet Cloak	841	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Defense	Dark Cloak of the Sky	659	Harpy Tongue	1087	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Defense	Dark Cloak of the Sky	659	Mithril Disc	644	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Ranged Attack	Windstriker	1104	Efreeti War Bow	597	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Ranged Attack	Windstriker	1104	Shimmering Pearl	953	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Ranged Attack	Windstriker	1104	Sphinx Tallow	1017	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Ranged Attack	Windstriker	1104	Thickened Nectar	1006	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of The Earth	Earthshaker's Mantle	668	Gridelin Globe	947	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Thunder	Thunderforged Earring	619	Djinni Statuette	894	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Thunder	Thunderforged Earring	619	Spiroc Thunder Totem	894	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Ranger	Ranger Test of Thunder	Thunderforged Earring	619	White Gold Earring	535	1				https://wiki.project1999.com/Ranger_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Cunning	Crystal Mask	771	Bronze Disc	647	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Cunning	Crystal Mask	771	Jester's Mask	770	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Cunning	Crystal Mask	771	Red Face Paint	1018	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Deception	Thornstinger	574	Bixie Stinger	1123	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Deception	Thornstinger	574	Bloodsky Sapphire	963	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Deception	Thornstinger	574	Honeyed Nectar	1006	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Deception	Thornstinger	574	Lightning Rod	1137	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Silence	Griffon Wing Spauldors	668	Black Griffon Feather	1146	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Silence	Griffon Wing Spauldors	668	Pearlescent Globe	947	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Silence	Griffon Wing Spauldors	668	Spiroc Sky Totem	894	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Stealth	Scintillating Bracer of Protection	1055	Fine Wool Cloak	662	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Stealth	Scintillating Bracer of Protection	1055	Pegasus Statuette	893	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Stealth	Scintillating Bracer of Protection	1055	Prismatic Sphere	953	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Thievery	Wispy Choker of Vigor	501	Gem of Invigoration	961	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Thievery	Wispy Choker of Vigor	501	Inlaid Choker	643	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Thievery	Wispy Choker of Vigor	501	Ivory Tessera	734	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Trickery	Renard's Belt of Quickness	572	Cracked Leather Belt	564	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Trickery	Renard's Belt of Quickness	572	Mottled Spiroc Feather	1146	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Rogue	Rogue Test of Trickery	Renard's Belt of Quickness	572	Sphinxian Circlet	1054	1				https://wiki.project1999.com/Rogue_Plane_of_Sky_Tests
plane_of_sky	Shadow Knight	Shadow Knight Test of Bash	Amulet of the Sphinx Eye	753	Ebon Tessera	734	1				https://wiki.project1999.com/Shadow_Knight_Plane_of_Sky_Tests
plane_of_sky	Shadow Knight	Shadow Knight Test of Bash	Amulet of the Sphinx Eye	753	Finely Crafted Amulet	753	1				https://wiki.project1999.com/Shadow_Knight_Plane_of_Sky_Tests
plane_of_sky	Shadow Knight	Shadow Knight Test of Bash	Amulet of the Sphinx Eye	753	Sphinx Eye Opal	959	1				https://wiki.project1999.com/Shadow_Knight_Plane_of_Sky_Tests
